id,major,year_degree,total_amount,month_avg_amount,min_amount_month_num,min_same_month_total_amount,max_amount_month_num,max_same_month_total_amount,all_breakfast_count,all_lunch_count,all_dinner_count,other_periods_count,regular_rate,early_count,total_amount_std,min_amount_std_month_num,min_amount_std,max_amount_std_moth_num,max_amount_std,total_course_count,excellent_rate,resit_rate,total_score_std,max_score_std,min_score_std,max_session_std,min_session_std,avg_rank,max_rank,min_rank,total_borrow_count,avg_borrow_days,total_during_exam_count,total_long_term_count,total_count,avg_count,max_count,min_count,max_month,min_month,am_count,pm_count,count_std,during_exam_count,early_warning_level
3210117122,机械电子工程（4+0）,2022,0.00,0.00,0,0.00,0,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,74,0.66,0.03,6.21,4.14,14.02,15.20,5.02,51.50,7,100,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,1
3210117125,机械电子工程（4+0）,2021,15512.00,79.14,12,24.00,6,370.00,28,0,0,168,0.14,56,91.83,12,0.00,12,0.00,84,0.49,0.00,2.81,2.55,5.74,10.70,6.46,53.00,17,90,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210117127,机械电子工程（4+0）,2021,14051.20,1.11,4,1.54,12,25.20,160,960,1920,9600,0.24,320,4.03,12,0.00,12,0.49,86,0.65,0.00,1.77,3.41,5.45,9.41,6.00,28.50,11,48,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210117128,机械电子工程（4+0）,2021,250326.00,3.74,2,3.40,7,224.20,5760,13680,18360,29160,0.56,7560,26.11,10,0.00,5,22.63,86,0.71,0.01,2.07,2.85,7.75,11.01,4.92,24.00,13,51,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210117129,机械电子工程（4+0）,2021,2086611.84,42.37,1,5.96,9,1162.96,8640,15552,10368,14688,0.70,6048,132.67,11,0.00,9,149.50,86,0.62,0.02,3.20,2.89,8.73,13.84,5.50,40.75,12,107,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210117202,机械电子工程（4+0）,2021,181006.32,12.14,7,0.84,6,286.12,2484,3036,7452,1932,0.87,2208,58.26,11,0.00,6,71.34,85,0.51,0.01,3.09,3.24,8.35,13.39,5.83,49.75,6,95,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210117206,机械电子工程（4+0）,2021,87856.00,7.71,2,3.12,11,131.12,0,3400,4800,3200,0.72,0,43.20,12,0.00,12,55.63,87,0.33,0.02,3.41,5.38,7.84,11.79,7.50,77.25,45,112,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210117208,机械电子工程（4+0）,2021,1198695.60,7.53,2,7.40,9,1156.67,33120,39600,57960,28440,0.82,24840,232.83,12,0.00,9,60.00,84,0.77,0.00,1.69,2.73,5.45,10.62,3.66,26.00,6,70,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210117210,机械电子工程（4+0）,2021,13894.92,3.21,3,0.28,12,95.38,936,1053,819,1521,0.65,936,24.94,12,0.00,12,3.31,86,0.72,0.00,3.04,3.94,5.16,12.00,6.55,27.38,2,104,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210117213,机械电子工程（4+0）,2021,1953600.00,97.05,11,180.00,9,1440.00,6930,1980,3960,7260,0.64,4620,105.20,10,0.00,9,112.25,86,0.58,0.00,3.42,4.74,5.09,10.58,6.63,34.75,5,76,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210117216,机械电子工程（4+0）,2021,8944.56,3.31,2,0.84,6,39.00,0,216,540,1944,0.28,0,6.74,1,0.00,12,3.08,89,0.52,0.03,2.81,3.84,4.76,12.50,9.35,60.38,35,99,67,53.39,27,26,0,0,0,0,0,0,0,0,0.00,0,0
3210117217,机械电子工程（4+0）,2021,0.00,0.00,0,0.00,0,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,84,0.56,0.01,2.42,4.21,5.57,12.44,8.42,48.38,23,64,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210117218,机械电子工程（4+0）,2021,1023823.68,40.82,5,1.00,2,1501.12,1320,3168,4488,16104,0.36,1056,215.79,1,0.00,2,149.44,89,0.48,0.04,3.02,4.24,7.90,12.95,7.50,70.38,44,105,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210117222,机械电子工程（4+0）,2021,1393562.88,16.06,1,24.00,9,759.83,11136,14592,16512,44544,0.49,14592,105.84,11,0.00,5,40.82,85,0.44,0.04,2.67,3.95,6.98,13.46,8.83,71.88,51,111,13,60.00,6,3,0,0,0,0,0,0,0,0,0.00,0,0
3210117223,机械电子工程（4+0）,2021,272126.40,3.42,2,9.40,7,273.36,8112,13104,14976,43368,0.45,7176,39.37,8,0.00,9,42.87,83,0.59,0.01,2.81,1.94,7.75,12.84,5.00,42.75,19,73,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210117227,机械电子工程（4+0）,2021,37000.00,61.67,3,30.00,6,300.00,100,100,50,350,0.42,250,40.30,9,0.00,9,0.00,88,0.36,0.03,3.62,3.74,5.91,13.52,8.58,85.13,32,113,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210117229,机械电子工程（4+0）,2021,245232.00,90.69,7,30.00,9,633.00,104,520,416,1664,0.38,0,122.14,10,0.00,9,60.62,85,0.45,0.02,2.48,3.63,7.56,12.88,7.16,62.25,31,93,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601101,土木工程,2021,134520.00,24.41,12,30.00,9,190.00,2090,760,760,1900,0.66,1520,16.29,10,0.00,6,2.69,98,0.54,0.02,3.67,4.37,5.70,10.50,6.83,193.13,79,335,16,71.81,3,8,0,0,0,0,0,0,0,0,0.00,0,0
3210601103,土木工程,2021,136800.00,26.67,12,30.00,9,190.00,1330,380,1330,2090,0.59,760,17.94,10,0.00,10,0.00,106,0.30,0.07,2.78,3.28,5.36,13.14,9.07,431.88,277,604,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601104,土木工程,2021,185694.40,17.91,11,30.00,9,657.52,2210,2890,3570,1700,0.84,1700,104.39,10,0.00,5,12.60,96,0.59,0.00,3.97,4.03,6.51,9.16,5.57,145.63,23,246,4,82.75,3,3,0,0,0,0,0,0,0,0,0.00,0,0
3210601112,土木工程,2021,532674.00,11.61,12,2.28,6,633.04,3900,8700,11400,21900,0.52,5700,110.82,10,0.00,5,14.86,97,0.54,0.01,3.52,2.67,4.50,12.54,7.62,211.63,69,471,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601114,土木工程,2021,244364.88,3.92,2,0.28,9,416.12,6624,22908,6900,25944,0.58,3036,72.09,12,0.00,9,65.21,100,0.50,0.04,4.89,2.20,8.93,14.41,6.46,289.38,27,498,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601116,土木工程,2021,95385.78,63.09,1,60.00,9,600.00,252,378,252,630,0.58,63,104.99,3,0.00,7,41.47,96,0.64,0.01,4.71,3.02,5.45,12.50,5.74,131.75,43,261,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601118,土木工程,2021,46257.12,1.50,2,3.12,5,30.48,2016,6048,6300,16380,0.47,504,7.35,12,0.00,11,0.50,95,0.82,0.00,4.14,3.00,6.60,12.76,4.83,65.50,2,173,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601122,土木工程,2021,928147.20,21.65,1,4.00,6,626.36,9280,9920,9280,14400,0.66,5760,71.82,10,0.00,6,53.54,97,0.53,0.02,4.34,3.35,4.06,11.05,7.81,237.13,113,449,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601124,土木工程,2021,6550.00,52.40,4,1.00,10,100.00,50,0,50,25,0.80,25,44.44,9,0.00,9,0.00,100,0.34,0.04,3.55,4.58,3.67,13.20,8.01,373.50,131,594,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601126,土木工程,2021,32688.00,6.60,6,1.12,9,183.36,1050,600,1650,1650,0.67,450,44.27,9,0.00,4,0.50,97,0.61,0.01,3.69,4.12,6.82,11.03,5.08,146.25,53,243,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601202,土木工程,2021,179088.00,10.03,1,0.56,9,326.52,2100,1890,3150,10710,0.40,1050,57.13,12,0.00,9,51.39,101,0.46,0.04,3.43,3.27,4.58,13.83,7.96,321.00,117,550,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601203,土木工程,2021,84495.18,4.35,8,0.84,10,127.52,1155,4158,3234,10857,0.44,1155,32.99,11,0.00,10,51.53,103,0.41,0.05,3.82,2.76,6.46,12.27,6.69,342.25,158,570,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,2
3210601204,土木工程,2021,173312.00,64.48,1,2.00,6,280.00,768,640,384,896,0.67,640,43.78,10,0.00,4,46.20,99,0.44,0.02,3.18,2.78,7.09,13.25,6.50,259.50,89,407,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601209,土木工程,2021,32400.00,31.76,10,30.00,9,230.00,540,180,120,180,0.82,360,19.79,10,0.00,6,8.16,98,0.59,0.01,3.95,3.15,8.27,11.77,5.31,169.38,18,515,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601210,土木工程,2021,236312.64,4.19,1,11.00,9,220.18,3888,10044,13608,28836,0.49,2916,30.37,3,0.00,7,19.60,94,0.61,0.00,3.76,3.24,6.93,10.31,4.92,133.00,16,312,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601213,土木工程,2021,9900.00,27.50,10,30.00,9,160.00,72,72,108,108,0.70,36,15.71,10,0.00,6,2.50,97,0.43,0.02,1.96,3.46,7.69,11.81,7.01,304.88,122,530,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601216,土木工程,2021,6419.40,2.15,2,1.00,7,10.00,130,910,390,1560,0.48,0,3.07,7,0.00,4,0.47,98,0.51,0.02,2.88,3.56,7.00,10.79,5.92,239.00,69,406,8,35.63,5,1,0,0,0,0,0,0,0,0,0.00,0,0
3210601218,土木工程,2021,92323.44,58.29,7,10.00,9,400.00,693,198,297,396,0.75,693,81.47,10,0.00,6,32.00,95,0.45,0.00,2.74,2.45,3.26,10.15,6.38,283.13,132,566,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601220,土木工程,2021,20.00,6.67,6,20.00,6,20.00,0,0,0,3,0.00,0,0.00,6,2.36,6,2.36,104,0.31,0.05,3.53,2.55,4.72,15.17,9.16,402.88,182,592,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,3
3210601221,土木工程,2021,5670.00,9.55,9,18.50,10,576.50,72,279,216,27,0.95,63,259.24,9,0.75,6,12.50,108,0.33,0.08,2.50,3.19,5.44,15.79,10.03,410.13,249,608,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,3
3210601222,土木工程,2021,24905.20,1.39,12,4.24,4,26.00,3230,3800,4370,6460,0.64,1520,5.59,2,0.00,11,0.47,95,0.56,0.00,2.69,3.26,4.47,11.74,5.44,173.50,79,284,1,45.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601223,土木工程,2021,0.00,0.00,0,0.00,0,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,96,0.61,0.00,3.70,3.55,4.26,10.00,6.78,149.88,35,307,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601224,土木工程,2021,48321.00,36.44,10,30.00,9,249.50,468,390,234,234,0.82,312,30.65,10,0.00,9,19.40,118,0.27,0.12,4.89,3.60,18.10,23.19,9.07,465.50,293,642,1,60.00,0,0,0,0,0,0,0,0,0,0,0.00,0,3
3210601226,土木工程,2021,2750940.80,21.12,1,153.50,10,1961.29,36480,48640,34240,10880,0.92,30720,298.09,10,0.00,6,25.00,101,0.60,0.05,2.98,1.65,7.31,11.97,7.21,225.63,54,493,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601227,土木工程,2021,3032.00,23.69,5,4.50,7,110.00,32,16,16,64,0.50,32,38.95,5,0.00,7,18.86,95,0.78,0.00,2.55,1.98,5.56,8.84,4.55,65.50,20,142,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601228,土木工程,2021,33980.40,6.29,1,2.10,9,60.90,1260,1260,1440,1440,0.73,1080,9.44,10,0.00,5,3.90,96,0.79,0.00,1.89,3.72,4.69,11.09,4.99,87.13,36,252,38,39.29,9,8,0,0,0,0,0,0,0,0,0.00,0,0
3210601301,土木工程,2021,1216.80,25.35,6,15.00,8,60.00,12,12,12,12,0.75,12,21.80,9,0.00,9,0.00,97,0.72,0.00,3.90,5.04,6.58,11.42,5.32,78.63,12,191,31,27.35,6,1,0,0,0,0,0,0,0,0,0.00,0,0
3210601304,土木工程,2021,583660.80,124.71,8,60.00,9,900.00,1260,1080,720,1620,0.65,540,95.87,11,0.00,9,60.00,99,0.58,0.03,3.06,3.37,8.05,14.52,6.49,179.63,103,288,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601305,土木工程,2021,150615.00,7.86,4,7.50,10,372.10,2610,7020,7290,2250,0.88,2700,141.18,6,0.00,9,15.50,97,0.63,0.01,2.40,3.28,7.10,12.18,4.55,126.50,51,280,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601306,土木工程,2021,112380.48,21.09,12,4.40,9,320.00,1008,1152,1152,2016,0.62,432,40.92,10,0.00,9,40.00,96,0.71,0.00,5.00,3.28,5.43,9.84,4.70,107.88,22,274,1,67.00,1,1,0,0,0,0,0,0,0,0,0.00,0,0
3210601307,土木工程,2021,109860.00,35.21,2,30.00,9,250.00,1800,600,240,480,0.85,1800,30.46,10,0.00,12,0.96,96,0.76,0.00,2.45,2.35,4.43,9.39,4.17,69.38,12,102,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601308,土木工程,2021,100939.20,28.04,8,7.84,9,255.32,480,720,600,1800,0.50,360,34.33,10,0.00,11,49.00,103,0.39,0.04,6.22,4.23,12.75,13.19,7.57,293.88,77,500,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,2
3210601310,土木工程,2021,280800.00,75.00,4,60.00,9,510.00,1728,432,720,864,0.77,1296,73.08,11,0.00,6,30.00,97,0.54,0.01,3.34,2.35,6.95,10.92,6.98,152.00,12,327,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601317,土木工程,2021,60.00,60.00,6,60.00,6,60.00,0,1,0,0,1.00,0,0.00,6,0.00,6,0.00,99,0.49,0.03,2.54,2.80,4.74,10.45,7.53,247.50,131,451,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601318,土木工程,2021,840580.00,87.38,1,9.00,9,640.00,2860,1300,1820,3640,0.62,2600,76.72,1,0.00,5,49.50,98,0.67,0.00,1.68,2.44,5.32,10.45,3.40,116.50,49,222,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601319,土木工程,2021,2899.00,19.33,4,0.84,5,100.00,25,25,25,75,0.50,25,38.55,12,0.00,12,0.00,98,0.40,0.02,4.06,3.61,3.87,13.47,8.00,328.88,54,527,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601321,土木工程,2021,50111.36,10.63,2,10.00,9,180.56,1368,760,912,1672,0.65,1064,18.17,10,0.00,9,39.72,96,0.84,0.00,2.32,2.55,6.21,10.41,4.42,45.88,9,142,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601322,土木工程,2021,101167.92,4.36,2,5.56,10,128.36,1260,4032,3780,14112,0.39,1008,37.50,10,0.00,10,47.56,98,0.54,0.01,2.48,3.87,3.97,11.28,6.71,179.75,111,368,1,30.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601324,土木工程,2021,227580.48,33.27,1,30.00,7,350.00,1197,1539,1881,2223,0.68,1539,74.03,10,0.00,11,49.00,100,0.43,0.04,3.54,2.73,7.70,11.02,7.59,333.38,68,601,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601326,土木工程,2021,2.10,2.10,5,2.10,5,2.10,0,0,0,1,0.00,0,0.00,5,0.00,5,0.00,97,0.72,0.00,2.51,3.10,5.39,10.53,4.97,80.50,28,153,30,22.43,5,1,0,0,0,0,0,0,0,0,0.00,0,0
3210601327,土木工程,2021,52733.20,13.52,2,0.56,9,303.00,130,390,520,2860,0.27,0,80.12,10,0.00,9,129.47,96,0.69,0.00,3.96,3.71,6.24,10.85,5.08,111.75,23,205,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601402,土木工程,2021,460133.96,22.35,2,1.12,9,450.00,3718,5148,4576,7150,0.65,2288,61.93,6,0.00,6,71.11,96,0.70,0.01,3.11,3.03,8.03,11.93,5.10,117.63,16,276,5,50.20,2,2,0,0,0,0,0,0,0,0,0.00,0,0
3210601403,土木工程,2021,53526.00,57.93,1,10.00,4,221.00,264,66,132,462,0.50,264,40.57,10,0.00,4,49.50,101,0.43,0.05,3.03,3.27,5.56,14.26,8.92,318.88,147,500,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601408,土木工程,2021,273497.28,4.11,2,12.56,9,184.18,13776,12768,14448,25536,0.62,10080,21.10,5,0.00,9,17.97,95,0.86,0.00,2.12,2.96,6.34,9.00,4.38,53.13,8,94,1,30.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601409,土木工程,2021,76800.00,33.68,5,40.00,9,170.00,960,480,120,720,0.68,840,12.36,9,0.00,10,10.00,98,0.49,0.03,3.09,2.77,7.03,12.60,7.93,275.75,57,545,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601410,土木工程,2021,51450.00,30.88,1,5.00,9,160.00,784,392,98,392,0.76,686,16.77,9,0.00,10,10.00,96,0.55,0.02,1.55,2.20,6.04,12.75,6.35,222.25,112,428,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601411,土木工程,2021,55510.00,33.89,8,10.00,9,170.00,455,364,91,728,0.56,364,16.35,9,0.00,10,10.00,107,0.30,0.07,4.54,1.27,11.11,19.55,9.79,421.50,115,606,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,3
3210601413,土木工程,2021,23017.80,2.16,9,1.00,6,72.00,1950,1560,1170,5980,0.44,1430,18.71,9,0.00,6,15.08,97,0.52,0.02,3.39,3.53,6.54,11.01,7.17,251.50,58,395,4,102.75,3,3,0,0,0,0,0,0,0,0,0.00,0,0
3210601416,土木工程,2021,1150800.00,83.88,1,60.00,9,1100.00,4200,1960,1680,5880,0.57,3640,87.55,11,0.00,9,120.00,101,0.36,0.05,6.00,4.58,5.28,14.22,8.16,353.88,3,595,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601417,土木工程,2021,300.00,300.00,6,300.00,6,300.00,0,0,0,1,0.00,0,0.00,6,0.00,6,0.00,100,0.43,0.04,2.52,3.37,4.75,9.98,7.19,330.25,114,570,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601420,土木工程,2021,29662.56,29.43,12,1.98,3,120.00,0,216,360,432,0.57,0,51.19,10,0.00,1,0.47,111,0.32,0.09,3.42,2.73,10.69,16.73,11.97,436.00,240,630,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,3
3210601421,土木工程,2021,55432.00,1.07,6,13.96,11,58.24,1600,17200,19400,13800,0.73,400,9.11,12,0.00,11,0.55,99,0.53,0.03,3.37,3.16,5.07,11.12,6.44,231.75,143,405,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601422,土木工程,2021,41340.00,33.13,5,40.00,9,160.00,312,390,0,546,0.56,312,14.39,9,0.00,10,10.00,115,0.27,0.10,4.23,2.40,7.56,14.04,9.16,439.88,205,616,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,3
3210601423,土木工程,2021,42538.08,2.98,10,1.12,8,153.64,612,2244,4080,7344,0.49,0,35.44,11,0.00,8,59.64,96,0.65,0.01,3.11,3.86,7.34,10.56,4.72,177.75,71,357,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601425,土木工程,2021,627.50,4.18,9,0.90,7,10.00,75,0,75,0,1.00,50,4.09,12,0.00,12,0.00,99,0.39,0.03,3.55,3.06,7.21,15.76,9.93,358.88,172,494,17,42.59,3,2,0,0,0,0,0,0,0,0,0.00,0,0
3210601427,土木工程,2021,958541.76,42.72,7,0.56,9,1203.12,1320,4752,4752,11616,0.48,528,158.64,5,0.00,9,149.72,110,0.35,0.07,3.88,5.11,5.79,13.43,8.74,395.13,236,646,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601501,土木工程,2021,119475.84,0.81,2,7.82,11,68.34,13728,48048,15576,70752,0.52,10032,13.21,10,0.00,4,5.47,98,0.44,0.03,4.27,3.82,7.08,12.43,7.47,295.13,121,480,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601502,土木工程,2021,63582.72,22.84,1,2.00,6,373.52,576,576,480,1152,0.59,384,66.42,10,0.00,6,41.84,99,0.49,0.03,3.97,3.71,9.46,11.97,5.00,268.75,47,468,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601503,土木工程,2021,439515.56,19.53,2,1.28,9,515.04,2662,4114,5082,10648,0.53,1694,113.86,9,0.00,11,129.47,109,0.37,0.08,4.63,3.55,9.51,13.40,6.82,393.75,79,537,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,3
3210601506,土木工程,2021,200931.84,3.69,2,3.84,7,182.08,4032,10656,13536,26208,0.52,864,42.73,10,0.00,9,29.50,96,0.71,0.00,1.88,2.55,5.50,10.83,4.19,97.25,15,160,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601507,土木工程,2021,108361.80,25.89,12,1.12,9,200.00,1350,405,810,1620,0.61,810,40.83,11,0.00,9,23.57,96,0.75,0.00,3.10,2.69,3.02,11.31,4.92,64.38,29,166,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601508,土木工程,2021,545790.96,8.84,12,12.60,9,329.44,4092,10788,21576,25296,0.59,1116,56.54,10,0.00,3,41.70,98,0.46,0.01,4.07,2.60,7.29,14.74,8.05,264.38,124,443,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601509,土木工程,2021,218844.00,21.33,12,3.36,5,306.24,1980,2520,1980,3780,0.63,1080,68.55,12,0.00,11,47.30,98,0.47,0.01,5.62,2.76,15.17,15.11,7.84,231.00,60,384,1,28.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601511,土木工程,2021,17150.00,43.75,3,30.00,12,90.00,0,98,196,98,0.75,0,19.27,10,0.00,12,5.00,100,0.50,0.04,2.71,1.87,4.21,11.70,8.15,241.75,120,456,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601516,土木工程,2021,23385.60,25.64,10,30.00,2,180.00,240,336,336,0,1.00,96,48.04,10,0.00,6,8.00,97,0.52,0.01,1.91,3.74,5.78,12.01,5.91,235.50,111,351,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601518,土木工程,2021,184771.84,19.58,12,1.00,9,168.00,484,3146,2178,3630,0.62,242,15.14,10,0.00,8,21.99,98,0.50,0.02,1.57,2.28,5.72,11.83,5.49,267.25,120,505,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601520,土木工程,2021,316641.60,9.77,1,3.12,9,164.36,1800,8280,9360,12960,0.60,1080,20.62,12,0.00,7,23.55,96,0.58,0.00,2.09,1.76,2.69,9.36,6.15,137.50,88,242,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601521,土木工程,2021,37440.00,30.00,10,30.00,9,150.00,234,312,312,390,0.69,156,12.64,11,0.00,11,0.00,97,0.42,0.01,1.97,3.00,4.24,12.36,6.89,285.38,123,489,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601522,土木工程,2021,271216.00,25.52,12,10.00,4,220.00,3036,1265,3036,3289,0.69,3289,29.58,10,0.00,7,15.81,98,0.59,0.02,2.99,4.32,6.26,10.13,5.80,227.88,62,533,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601523,土木工程,2021,284208.00,23.68,1,1.12,9,160.00,2100,3000,2400,4500,0.63,2400,29.35,10,0.00,8,27.89,97,0.58,0.02,1.59,2.55,8.70,13.74,6.09,185.63,61,280,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601524,土木工程,2021,706780.80,19.12,1,14.68,9,570.20,7920,7920,8580,12540,0.66,6930,57.75,10,0.00,9,25.66,92,0.47,0.00,3.09,3.46,3.71,12.08,7.54,235.88,86,336,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601601,土木工程,2021,5900.40,1.75,2,2.00,10,12.00,198,1089,792,1287,0.62,0,3.75,1,0.00,5,0.45,98,0.53,0.03,4.00,2.87,10.04,15.35,6.36,181.38,47,331,2,36.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601604,土木工程,2021,0.00,0.00,0,0.00,0,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,97,0.92,0.00,2.03,1.62,5.57,7.73,4.11,11.38,1,36,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601605,工程造价,2021,9587.20,8.56,3,1.12,9,99.00,56,224,280,560,0.50,56,34.29,10,0.00,5,29.00,97,0.46,0.01,6.62,3.82,6.29,15.26,7.50,159.63,19,295,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601606,土木工程,2021,172272.24,2.69,2,4.00,10,146.52,3528,27720,15624,17136,0.73,2772,39.99,9,0.00,10,37.12,99,0.41,0.03,4.51,1.85,14.30,14.95,7.75,343.63,185,482,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601607,土木工程,2021,54046.08,5.14,1,2.00,6,168.00,432,2880,3312,3888,0.63,576,46.40,12,0.00,9,27.76,98,0.51,0.01,5.27,3.22,16.78,14.92,6.47,249.13,119,453,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601613,土木工程,2021,13200.00,132.00,6,100.00,9,300.00,40,40,0,20,0.80,20,95.58,9,0.00,9,0.00,100,0.56,0.04,2.89,2.38,8.31,11.74,4.50,256.88,37,488,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601617,土木工程,2021,210000.00,53.85,1,5.00,9,263.00,900,1050,450,1500,0.62,1350,67.66,9,0.00,10,30.00,125,0.24,0.13,3.29,4.41,7.36,19.70,10.12,482.00,319,645,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,3
3210601620,土木工程,2021,233627.24,159.69,11,52.00,9,830.00,308,231,385,539,0.63,231,112.93,10,0.00,4,149.44,95,0.66,0.00,3.38,1.73,6.53,12.41,5.35,132.50,26,379,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,0
3210601623,土木工程,2021,265200.00,75.00,3,60.00,6,480.00,816,680,680,1360,0.62,1224,50.42,10,0.00,6,30.00,119,0.29,0.13,5.93,2.20,20.03,19.60,7.35,420.50,214,610,0,0.00,0,0,0,0,0,0,0,0,0,0,0.00,0,3
